elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1980.387,-1.010737,-0.0493675,21.693835,0.3726785,0.1854815,0.028838000000000003,0.002449,0.026389000000000003,0.1566435,0.1830325,398.749957,0.16846426143273466,0.010167820498986124,89.0,0
1981.387,-1.003848,-0.055057,21.690422,0.371147,0.185745,0.029031,0.002519,0.026512,0.156714,0.183226,399.62302,0.16917334013974414,0.014419692592985145,90.0,0
1982.387,-1.0161205,-0.042751,21.691111,0.3717375,0.185383,0.0287385,0.002456,0.0262825,0.1566445,0.182927,399.0395625,0.16778330689359094,0.0060845902825859,91.0,0
1983.387,-1.028393,-0.030445,21.6918,0.372328,0.185021,0.028446,0.002393,0.026053,0.156575,0.18262799999999998,398.456105,0.16639203964847743,0.0022579114965769476,92.0,0
1984.387,-1.0094595,-0.0197145,21.6894375,0.3709495,0.18506299999999998,0.0286565,0.0024340000000000004,0.0262225,0.1564065,0.18262899999999999,398.2592615,0.16765500375621378,0.005315241938045556,93.0,0
1985.387,-0.990526,-0.008984,21.687075,0.369571,0.185105,0.028867,0.002475,0.026392,0.156238,0.18263,398.062418,0.16892069201671797,0.01290473029997452,94.0,0
1986.387,-1.0029949999999999,-0.022143000000000003,21.6890765,0.3698335,0.185219,0.028884,0.0024185,0.0264655,0.156335,0.18280049999999998,398.6352675,0.1692860249718555,0.015095388377296626,95.0,0
1987.387,-1.015464,-0.035302,21.691078,0.370096,0.185333,0.028901,0.002362,0.026539,0.156432,0.182971,399.208117,0.1696509048602277,0.017283329715394924,96.0,0
1988.387,-1.017105,-0.0341535,21.6895685,0.3722295,0.18550250000000001,0.0288995,0.00245,0.0264495,0.156603,0.1830525,399.39788799999997,0.16889415340604325,0.012745595951381139,97.0,0
1989.387,-1.018746,-0.033005,21.688059,0.374363,0.185672,0.028898,0.002538,0.02636,0.156774,0.183134,399.587659,0.16813905278265032,0.00821776111862138,98.0,0
1990.387,-1.0216005,-0.028902999999999998,21.687928,0.375249,0.1854395,0.0290035,0.0025009999999999998,0.0265025,0.15643600000000002,0.1829385,399.236406,0.16941324622691561,0.015858249395130475,99.0,0
1991.387,-1.024455,-0.024801,21.687797,0.376135,0.185207,0.029109,0.002464,0.026645,0.15609800000000001,0.18274300000000002,398.885153,0.1706929576742964,0.023531825456154065,100.0,0
