Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 11:10:24.741,0.405035,0.595404,0.660457,1501.916915,-1.270216,-1.106752,-1.056844,24.850936,1.0,1705.898,28.43163333333333
2021-12-07 11:10:25.740,0.404069,0.594165,0.658822,1500.356313,-1.242654,-1.105045,-1.052643,24.848441,0.999,1706.897,28.448283333333332
2021-12-07 11:10:26.740,0.405103,0.596003,0.661238,1498.149783,-1.218373,-1.091526,-1.045293,24.843453,1.0,1707.897,28.464949999999998
2021-12-07 11:10:27.741,0.403785,0.594837,0.660246,1498.710845,-1.227823,-1.086932,-1.044768,24.845947,1.001,1708.898,28.48163333333333
2021-12-07 11:10:28.741,0.405518,0.595583,0.659988,1501.05882,-1.220998,-1.103339,-1.044768,24.843322,1.0,1709.898,28.498299999999997
2021-12-07 11:10:29.739,0.405456,0.596459,0.660793,1499.845942,-1.241147,-1.111919,-1.055274,24.844831,0.998,1710.896,28.51493333333333
2021-12-07 11:10:30.736,0.403895,0.593889,0.658686,1499.760233,-1.210508,-1.110429,-1.056726,24.844139,0.997,1711.893,28.53155
2021-12-07 11:10:31.738,0.404388,0.594623,0.659506,1499.129655,-1.257596,-1.104536,-1.050941,24.841462,1.002,1712.895,28.54825
2021-12-07 11:10:32.738,0.406657,0.597615,0.662175,1499.007878,-1.236617,-1.093758,-1.050018,24.836889,1.0,1713.895,28.564916666666665
2021-12-07 11:10:33.736,0.40528,0.596285,0.661966,1502.190936,-1.219987,-1.097528,-1.043297,24.827549,0.998,1714.893,28.58155
2021-12-07 11:10:34.739,0.405257,0.595282,0.6611,1501.917173,-1.207609,-1.103227,-1.051596,24.824448,1.003,1715.896,28.598266666666667
2021-12-07 11:10:35.741,0.405632,0.596696,0.661727,1500.831709,-1.246906,-1.105797,-1.052643,24.833696,1.002,1716.898,28.614966666666664
2021-12-07 11:10:36.736,0.406383,0.596907,0.661965,1502.175518,-1.230038,-1.100186,-1.051457,24.846842,0.995,1717.893,28.63155
2021-12-07 11:10:37.739,0.405692,0.595759,0.660926,1502.100501,-1.232472,-1.100741,-1.04924,24.837797,1.003,1718.896,28.648266666666665
2021-12-07 11:10:38.739,0.405681,0.596922,0.661504,1500.983383,-1.220079,-1.092839,-1.038861,24.828094,1.0,1719.896,28.664933333333334
2021-12-07 11:10:39.738,0.404541,0.595504,0.661293,1500.554335,-1.24541,-1.112264,-1.051593,24.832689,0.999,1720.895,28.681583333333332
2021-12-07 11:10:40.741,0.405019,0.596303,0.660956,1501.052863,-1.290786,-1.105273,-1.058407,24.834875,1.003,1721.898,28.6983
2021-12-07 11:10:41.739,0.405819,0.596096,0.66118,1501.211252,-1.230889,-1.096005,-1.050145,24.835623,0.998,1722.896,28.71493333333333
2021-12-07 11:10:42.739,0.405681,0.595908,0.66053,1500.681635,-1.206954,-1.087064,-1.039911,24.828094,1.0,1723.896,28.7316
2021-12-07 11:10:43.738,0.404825,0.595782,0.660907,1499.385063,-1.216798,-1.102158,-1.048706,24.831376,0.999,1724.895,28.74825
2021-12-07 11:10:44.739,0.403665,0.594716,0.660016,1500.691065,-1.237142,-1.12644,-1.063801,24.827306,1.001,1725.896,28.76493333333333
2021-12-07 11:10:45.739,0.405402,0.596003,0.661155,1500.672205,-1.227429,-1.112527,-1.0575,24.827963,1.0,1726.896,28.7816
2021-12-07 11:10:46.739,0.404457,0.59396,0.65828,1500.096999,-1.226117,-1.102945,-1.047918,24.824287,1.0,1727.896,28.798266666666667
2021-12-07 11:10:47.738,0.404599,0.594984,0.660089,1499.267192,-1.201704,-1.100845,-1.041355,24.829144,0.999,1728.895,28.814916666666665
2021-12-07 11:10:48.739,0.405334,0.595425,0.659933,1499.564225,-1.236879,-1.10242,-1.048837,24.835051,1.001,1729.896,28.831599999999998
2021-12-07 11:10:49.739,0.405224,0.59646,0.661256,1499.44164,-1.241998,-1.112002,-1.050806,24.819692,1.0,1730.896,28.848266666666667
2021-12-07 11:10:50.739,0.404615,0.595373,0.66031,1501.063534,-1.243179,-1.093364,-1.044243,24.819036,1.0,1731.896,28.864933333333333
2021-12-07 11:10:51.738,0.404174,0.595704,0.660549,1498.70613,-1.24331,-1.115414,-1.04818,24.82153,0.999,1732.895,28.88158333333333
2021-12-07 11:10:52.739,0.406033,0.597893,0.662496,1500.587339,-1.206429,-1.115152,-1.047262,24.826256,1.001,1733.896,28.898266666666665
2021-12-07 11:10:53.739,0.405292,0.596659,0.661486,1502.742006,-1.182411,-1.093495,-1.039648,24.817986,1.0,1734.896,28.914933333333334
2021-12-07 11:10:54.735,0.404743,0.595938,0.662077,1502.573985,-1.221961,-1.095685,-1.038689,24.803849,0.996,1735.892,28.931533333333334
2021-12-07 11:10:55.738,0.406111,0.597408,0.663207,1501.353089,-1.246342,-1.096422,-1.054998,24.807171,1.003,1736.895,28.948249999999998
2021-12-07 11:10:56.739,0.404925,0.595347,0.660521,1502.091363,-1.248691,-1.116465,-1.062094,24.804859,1.001,1737.896,28.96493333333333
2021-12-07 11:10:57.739,0.404478,0.593997,0.659051,1499.894262,-1.226248,-1.102158,-1.049756,24.809978,1.0,1738.896,28.9816
2021-12-07 11:10:58.734,0.404503,0.595626,0.660107,1498.386773,-1.210512,-1.096813,-1.052249,24.807596,0.995,1739.891,28.998183333333333
2021-12-07 11:10:59.737,0.403519,0.594387,0.6587,1499.815958,-1.258381,-1.121548,-1.06285,24.793298,1.003,1740.894,29.0149
2021-12-07 11:11:00.739,0.404912,0.596407,0.660886,1499.748786,-1.268711,-1.124631,-1.060249,24.795489,1.002,1741.896,29.0316
2021-12-07 11:11:01.738,0.404191,0.595219,0.66045,1501.215192,-1.228632,-1.10145,-1.053432,24.783761,0.999,1742.895,29.04825
2021-12-07 11:11:02.734,0.404943,0.596227,0.66087,1500.606723,-1.198924,-1.100292,-1.052907,24.790682,0.996,1743.891,29.06485
2021-12-07 11:11:03.737,0.404912,0.596581,0.66088,1500.967631,-1.233911,-1.112256,-1.0567,24.787147,1.003,1744.894,29.081566666666667
2021-12-07 11:11:04.737,0.40556,0.596628,0.661422,1502.581703,-1.248429,-1.113971,-1.061044,24.785299,1.0,1745.894,29.098233333333333
