Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 12:22:43.471,0.279614,0.608438,0.651031,1157.898569,-1.331575,-1.160369,-0.930308,24.959761,2.001,6044.628,100.7438
2021-12-07 12:22:45.470,0.2692,0.611156,0.653116,1147.702796,-1.343781,-1.159582,-0.925254,24.945977,1.999,6046.627,100.77711666666667
2021-12-07 12:22:47.471,0.261453,0.613844,0.654063,1110.314366,-1.338925,-1.164175,-0.921185,24.960483,2.001,6048.628,100.81046666666666
2021-12-07 12:22:49.470,0.253444,0.614532,0.653401,1094.255729,-1.351459,-1.14534,-0.914163,24.962124,1.999,6050.627,100.84378333333333
2021-12-07 12:22:51.471,0.25184,0.615684,0.654049,1073.015517,-1.357169,-1.148687,-0.906549,24.965012,2.001,6052.628,100.87713333333333
2021-12-07 12:22:53.470,0.253501,0.615836,0.654843,1073.279547,-1.340434,-1.131756,-0.907074,24.970132,1.999,6054.627,100.91045000000001
2021-12-07 12:22:55.468,0.252711,0.616129,0.654583,1076.424649,-1.350224,-1.133245,-0.898454,24.979685,1.998,6056.625,100.94375
2021-12-07 12:22:57.471,0.251237,0.615337,0.65436,1074.433982,-1.371573,-1.126598,-0.88637,24.971679,2.003,6058.628,100.97713333333333
2021-12-07 12:22:59.468,0.251931,0.615038,0.653631,1072.71982,-1.362114,-1.129238,-0.884921,24.96983,1.997,6060.625,101.01041666666667
2021-12-07 12:23:01.471,0.25193,0.615224,0.654548,1073.181096,-1.348365,-1.114535,-0.879945,24.976597,2.003,6062.628,101.04379999999999
2021-12-07 12:23:03.471,0.251409,0.615479,0.65375,1069.180021,-1.361041,-1.130115,-0.871699,24.98641,2.0,6064.628,101.07713333333332
2021-12-07 12:23:05.471,0.250994,0.614369,0.65279,1072.930651,-1.385453,-1.123946,-0.870584,24.984178,2.0,6066.628,101.11046666666667
2021-12-07 12:23:07.471,0.250986,0.613358,0.652188,1072.14092,-1.364191,-1.108524,-0.869206,24.979846,2.0,6068.628,101.1438
2021-12-07 12:23:09.469,0.251137,0.613083,0.651525,1071.207211,-1.363165,-1.119778,-0.862453,24.989015,1.998,6070.626,101.17710000000001
2021-12-07 12:23:11.469,0.252352,0.611066,0.649418,1074.691632,-1.3615,-1.12224,-0.861002,24.9998,2.0,6072.626,101.21043333333334
2021-12-07 12:23:13.469,0.252577,0.611492,0.650654,1076.025922,-1.37935,-1.103798,-0.852076,25.000587,2.0,6074.626,101.24376666666667
2021-12-07 12:23:15.469,0.251315,0.610279,0.648913,1074.389884,-1.383484,-1.114299,-0.857786,25.009908,2.0,6076.626,101.2771
2021-12-07 12:23:17.469,0.250551,0.610166,0.647907,1071.04237,-1.396018,-1.11653,-0.846235,25.024545,2.0,6078.626,101.31043333333334
2021-12-07 12:23:19.469,0.250787,0.610699,0.648941,1071.933469,-1.370162,-1.112658,-0.841641,25.023691,2.0,6080.626,101.34376666666667
2021-12-07 12:23:21.469,0.250498,0.610993,0.649694,1071.431342,-1.38519,-1.122043,-0.840459,25.022838,2.0,6082.626,101.3771
2021-12-07 12:23:23.467,0.254283,0.610623,0.649745,1074.185233,-1.382938,-1.110778,-0.835517,25.025742,1.998,6084.624,101.4104
2021-12-07 12:23:25.467,0.253467,0.610783,0.649345,1084.109461,-1.3804,-1.114496,-0.823461,25.02973,2.0,6086.624,101.44373333333333
2021-12-07 12:23:27.466,0.25107,0.610959,0.649947,1078.524771,-1.385847,-1.109705,-0.819982,25.030649,1.999,6088.623,101.47704999999999
2021-12-07 12:23:29.467,0.253614,0.610948,0.649951,1079.616249,-1.390965,-1.113511,-0.810138,25.026907,2.001,6090.624,101.51039999999999
2021-12-07 12:23:31.466,0.255024,0.60962,0.648105,1086.704963,-1.37994,-1.120008,-0.796946,25.024676,1.999,6092.623,101.54371666666665
2021-12-07 12:23:33.467,0.254882,0.608672,0.647255,1088.135908,-1.382303,-1.122108,-0.773975,25.026514,2.001,6094.624,101.57706666666667
2021-12-07 12:23:35.466,0.253633,0.610045,0.648633,1088.055756,-1.387356,-1.111149,-0.7386,25.02566,1.999,6096.623,101.61038333333333
2021-12-07 12:23:37.467,0.254142,0.609932,0.65013,1081.521032,-1.400087,-1.11804,-0.690034,25.028023,2.001,6098.624,101.64373333333333
2021-12-07 12:23:39.466,0.25662,0.608722,0.648578,1090.087838,-1.375478,-1.113511,-0.649408,25.042266,1.999,6100.623,101.67705
2021-12-07 12:23:41.467,0.254927,0.610407,0.648876,1088.0699,-1.39195,-1.124209,-0.607733,25.043907,2.001,6102.624,101.71039999999999
2021-12-07 12:23:43.466,0.254885,0.610631,0.650686,1088.296211,-1.369244,-1.113511,-0.552406,25.040888,1.999,6104.623,101.74371666666666
2021-12-07 12:23:45.467,0.254866,0.608861,0.648353,1088.784194,-1.394181,-1.117843,-0.520247,25.053228,2.001,6106.624,101.77706666666667
2021-12-07 12:23:47.466,0.25425,0.610352,0.649382,1090.542817,-1.392868,-1.11594,-0.476603,25.047124,1.999,6108.623,101.81038333333332
2021-12-07 12:23:49.467,0.245739,0.613006,0.650806,1082.765741,-1.381515,-1.119286,-0.462361,25.053228,2.001,6110.624,101.84373333333333
2021-12-07 12:23:51.466,0.240037,0.613713,0.65128,1044.123686,-1.383704,-1.106531,-0.452807,25.050163,1.999,6112.623,101.87705
2021-12-07 12:23:53.466,0.245544,0.612988,0.650829,1047.673423,-1.39195,-1.123421,-0.450613,25.053293,2.0,6114.623,101.91038333333333
2021-12-07 12:23:55.465,0.248582,0.611849,0.649556,1061.417089,-1.403106,-1.121255,-0.444969,25.057232,1.999,6116.622,101.9437
2021-12-07 12:23:57.466,0.252346,0.609612,0.648513,1071.975902,-1.384469,-1.11338,-0.457767,25.057494,2.001,6118.623,101.97704999999999
2021-12-07 12:23:59.465,0.243205,0.612912,0.650498,1077.706752,-1.395428,-1.116399,-0.454813,25.05244,1.999,6120.622,102.01036666666667
2021-12-07 12:24:01.466,0.23155,0.616033,0.652368,1023.121058,-1.39254,-1.119746,-0.478375,25.058019,2.001,6122.623,102.04371666666665
2021-12-07 12:24:03.465,0.23109,0.616689,0.652165,1019.483584,-1.406978,-1.127096,-0.481984,25.055985,1.999,6124.622,102.07703333333333
2021-12-07 12:24:05.466,0.226795,0.616905,0.652753,1003.281145,-1.387553,-1.116399,-0.481525,25.053228,2.001,6126.623,102.11038333333333
2021-12-07 12:24:07.465,0.226357,0.617026,0.652712,1000.372108,-1.383419,-1.122174,-0.48776,25.051784,1.999,6128.622,102.14370000000001
2021-12-07 12:24:09.466,0.228218,0.617763,0.652933,1001.230203,-1.401203,-1.115611,-0.49347,25.061564,2.001,6130.623,102.17705
2021-12-07 12:24:11.465,0.229221,0.618175,0.653231,1003.785629,-1.405731,-1.119615,-0.503183,25.063598,1.999,6132.622,102.21036666666667
2021-12-07 12:24:13.466,0.230922,0.617944,0.653465,1006.565009,-1.407896,-1.115874,-0.512109,25.059332,2.001,6134.623,102.24371666666666
2021-12-07 12:24:15.464,0.231586,0.616565,0.652233,1013.074427,-1.412039,-1.113077,-0.518006,25.059776,1.998,6136.621,102.27701666666667
2021-12-07 12:24:17.466,0.231534,0.614731,0.650951,1014.064653,-1.397338,-1.11873,-0.53258,25.059807,2.002,6138.623,102.31038333333332
2021-12-07 12:24:19.965,0.232414,0.616526,0.652896,1015.272503,-1.400204,-1.118104,-0.530224,25.065984,2.499,6141.122,102.35203333333334
2021-12-07 12:24:21.964,0.231757,0.613933,0.649974,1016.209149,-1.414918,-1.111608,-0.533701,25.067471,1.999,6143.121,102.38535
2021-12-07 12:24:23.965,0.232054,0.615584,0.651784,1014.863072,-1.387815,-1.105308,-0.534817,25.067733,2.001,6145.122,102.4187
2021-12-07 12:24:25.964,0.231941,0.616563,0.652142,1014.202998,-1.399693,-1.123027,-0.534226,25.070359,1.999,6147.121,102.45201666666667
2021-12-07 12:24:27.962,0.232217,0.615509,0.651631,1016.205834,-1.386945,-1.112223,-0.544416,25.063521,1.998,6149.119,102.48531666666666
2021-12-07 12:24:29.964,0.233564,0.615864,0.652538,1016.749409,-1.413596,-1.103979,-0.543792,25.065249,2.002,6151.121,102.51868333333333
2021-12-07 12:24:31.962,0.232427,0.615695,0.651585,1018.754379,-1.396142,-1.111304,-0.551314,25.061485,1.998,6153.119,102.55198333333333
2021-12-07 12:24:33.963,0.232062,0.6157,0.651628,1016.029987,-1.390637,-1.114824,-0.559625,25.061826,2.001,6155.12,102.58533333333334
2021-12-07 12:24:35.962,0.232865,0.615676,0.652735,1016.461392,-1.402975,-1.104061,-0.561004,25.054869,1.999,6157.119,102.61864999999999
2021-12-07 12:24:37.963,0.233348,0.616272,0.651954,1018.585413,-1.415575,-1.110558,-0.563301,25.065502,2.001,6159.12,102.652
2021-12-07 12:24:39.962,0.233497,0.614852,0.65138,1019.245486,-1.40199,-1.111542,-0.571045,25.055656,1.999,6161.119,102.68531666666667
2021-12-07 12:24:41.963,0.232991,0.616117,0.652841,1019.917346,-1.402122,-1.121452,-0.583121,25.058151,2.001,6163.12,102.71866666666666
2021-12-07 12:24:43.963,0.237509,0.613975,0.651187,1022.161595,-1.41715,-1.114693,-0.581021,25.064452,2.0,6165.12,102.752
2021-12-07 12:24:45.963,0.238674,0.613513,0.65109,1038.519622,-1.403434,-1.10813,-0.589225,25.055788,2.0,6167.12,102.78533333333333
2021-12-07 12:24:47.963,0.240528,0.613699,0.650392,1039.893989,-1.400153,-1.114758,-0.591063,25.062286,2.0,6169.12,102.81866666666666
2021-12-07 12:24:49.963,0.24058,0.614463,0.651913,1042.298541,-1.387619,-1.109311,-0.588897,25.062942,2.0,6171.12,102.852
2021-12-07 12:24:51.963,0.236789,0.615227,0.651339,1041.513526,-1.416559,-1.119418,-0.605633,25.058151,2.0,6173.12,102.88533333333334
2021-12-07 12:24:53.962,0.222324,0.6193,0.653711,1007.152891,-1.416138,-1.116971,-0.616244,25.056139,1.999,6175.119,102.91865
2021-12-07 12:24:55.963,0.221279,0.618981,0.653931,983.824478,-1.391923,-1.124945,-0.619172,25.059766,2.001,6177.12,102.952
2021-12-07 12:24:57.962,0.221126,0.618966,0.653059,981.007993,-1.394734,-1.123472,-0.622613,25.056533,1.999,6179.119,102.98531666666666
2021-12-07 12:24:59.961,0.220952,0.620207,0.655542,979.018741,-1.418725,-1.112855,-0.621843,25.045548,1.999,6181.118,103.01863333333334
2021-12-07 12:25:01.962,0.220463,0.620774,0.655583,978.707564,-1.398447,-1.115546,-0.627816,25.038722,2.001,6183.119,103.05198333333333
2021-12-07 12:25:03.961,0.219944,0.619504,0.653815,977.995628,-1.383222,-1.125915,-0.626766,25.039772,1.999,6185.118,103.0853
2021-12-07 12:25:05.962,0.22049,0.619199,0.653677,978.144144,-1.414656,-1.112658,-0.639432,25.037016,2.001,6187.119,103.11864999999999
2021-12-07 12:25:07.961,0.220411,0.619456,0.65488,978.724066,-1.422793,-1.103273,-0.639695,25.023101,1.999,6189.118,103.15196666666667
2021-12-07 12:25:09.962,0.221141,0.619939,0.65437,977.986198,-1.403697,-1.114233,-0.650458,25.034981,2.001,6191.119,103.18531666666667
2021-12-07 12:25:11.962,0.223091,0.62005,0.65528,979.348778,-1.423581,-1.118302,-0.647767,25.037344,2.0,6193.119,103.21865
2021-12-07 12:25:13.962,0.236863,0.6146,0.651908,994.579966,-1.417478,-1.111739,-0.648752,25.044761,2.0,6195.119,103.25198333333333
2021-12-07 12:25:15.962,0.256644,0.609142,0.650163,1067.334173,-1.428503,-1.101108,-0.652493,25.037475,2.0,6197.119,103.28531666666666
2021-12-07 12:25:17.962,0.280255,0.601109,0.645266,1126.950567,-1.431587,-1.117121,-0.654921,25.053425,2.0,6199.119,103.31864999999999
2021-12-07 12:25:19.962,0.284261,0.600778,0.645165,1168.81335,-1.4119,-1.11443,-0.659122,25.047977,2.0,6201.119,103.35198333333332
2021-12-07 12:25:21.960,0.285761,0.601607,0.645616,1177.042623,-1.429315,-1.111435,-0.65794,25.06109,1.998,6203.117,103.38528333333333
2021-12-07 12:25:23.960,0.286022,0.59998,0.644742,1179.402809,-1.419381,-1.123093,-0.666866,25.052768,2.0,6205.117,103.41861666666667
2021-12-07 12:25:26.459,0.289949,0.601244,0.645102,1182.726496,-1.410235,-1.124932,-0.673304,25.061834,2.499,6207.616,103.46026666666667
2021-12-07 12:25:28.461,0.290474,0.602222,0.64616,1186.458958,-1.404811,-1.127844,-0.678791,25.055217,2.002,6209.618,103.49363333333334
2021-12-07 12:25:30.461,0.289952,0.600321,0.645302,1186.986579,-1.409012,-1.125521,-0.688984,25.057232,2.0,6211.618,103.52696666666667
2021-12-07 12:25:32.459,0.291839,0.601402,0.645837,1186.401447,-1.398113,-1.127595,-0.69335,25.058528,1.998,6213.616,103.56026666666666
2021-12-07 12:25:34.461,0.292052,0.600845,0.644801,1189.986822,-1.391831,-1.144234,-0.691445,25.06302,2.002,6215.618,103.59363333333334
2021-12-07 12:25:36.461,0.292454,0.599857,0.644352,1190.228009,-1.406715,-1.137596,-0.699944,25.058544,2.0,6217.618,103.62696666666668
2021-12-07 12:25:38.459,0.292184,0.600075,0.644223,1192.782249,-1.391281,-1.144216,-0.701102,25.050644,1.998,6219.616,103.66026666666667
2021-12-07 12:25:40.459,0.292569,0.601576,0.646065,1194.95932,-1.400678,-1.1395,-0.694168,25.039444,2.0,6221.616,103.6936
2021-12-07 12:25:42.459,0.292496,0.599224,0.644127,1196.281823,-1.394115,-1.153216,-0.706113,25.036097,2.0,6223.616,103.72693333333333
2021-12-07 12:25:44.459,0.295641,0.600319,0.645495,1202.059821,-1.424499,-1.144159,-0.706901,25.036819,2.0,6225.616,103.76026666666667
2021-12-07 12:25:46.458,0.295016,0.598901,0.644012,1203.893881,-1.403106,-1.136546,-0.706113,25.037606,1.999,6227.615,103.79358333333333
2021-12-07 12:25:48.459,0.29488,0.598599,0.643846,1204.315857,-1.380728,-1.150066,-0.711232,25.040035,2.001,6229.616,103.82693333333333
2021-12-07 12:25:50.458,0.295213,0.59956,0.64403,1202.762327,-1.380203,-1.146522,-0.709592,25.043973,1.999,6231.615,103.86025
2021-12-07 12:25:52.958,0.296017,0.600118,0.645496,1204.39648,-1.398919,-1.132504,-0.704223,25.04228,2.5,6234.115,103.90191666666666
2021-12-07 12:25:54.959,0.294817,0.600957,0.647103,1206.326722,-1.399103,-1.151116,-0.710707,25.042726,2.001,6236.116,103.93526666666666
2021-12-07 12:25:56.958,0.29415,0.601445,0.646221,1199.398312,-1.389062,-1.149934,-0.718321,25.058019,1.999,6238.115,103.96858333333333
2021-12-07 12:25:58.959,0.2939,0.602511,0.647608,1197.276648,-1.403565,-1.14534,-0.713398,25.053753,2.001,6240.116,104.00193333333333
2021-12-07 12:26:00.958,0.295357,0.602406,0.647209,1197.726912,-1.393197,-1.150263,-0.725802,25.054869,1.999,6242.115,104.03524999999999
2021-12-07 12:26:02.959,0.294853,0.602028,0.646662,1199.296943,-1.385584,-1.157219,-0.726787,25.057625,2.001,6244.116,104.0686
2021-12-07 12:26:04.959,0.294788,0.602587,0.647379,1199.579832,-1.384797,-1.151247,-0.723046,25.062483,2.0,6246.116,104.10193333333333
2021-12-07 12:26:06.959,0.295006,0.602563,0.647425,1201.366744,-1.411571,-1.150656,-0.730659,25.063467,2.0,6248.116,104.13526666666667
2021-12-07 12:26:08.959,0.293496,0.60233,0.647278,1200.91648,-1.422924,-1.144028,-0.732497,25.056641,2.0,6250.116,104.1686
2021-12-07 12:26:10.956,0.29581,0.601773,0.646766,1201.513375,-1.406521,-1.159128,-0.730271,25.060762,1.997,6252.113,104.20188333333334
2021-12-07 12:26:12.957,0.296927,0.599342,0.644696,1205.973112,-1.413212,-1.152953,-0.729215,25.068915,2.001,6254.114,104.23523333333333
2021-12-07 12:26:14.957,0.29898,0.60145,0.647259,1211.663885,-1.397987,-1.156956,-0.735188,25.056969,2.0,6256.114,104.26856666666666
2021-12-07 12:26:16.957,0.299061,0.600649,0.646382,1214.351326,-1.394968,-1.146456,-0.732694,25.059004,2.0,6258.114,104.30189999999999
2021-12-07 12:26:18.957,0.298733,0.60128,0.646639,1214.985468,-1.405403,-1.161944,-0.737288,25.055919,2.0,6260.114,104.33523333333332
2021-12-07 12:26:20.957,0.299432,0.600757,0.64624,1214.973681,-1.394837,-1.150525,-0.732497,25.063139,2.0,6262.114,104.36856666666667
2021-12-07 12:26:22.957,0.298277,0.599796,0.645206,1215.329649,-1.386962,-1.149278,-0.738075,25.052506,2.0,6264.114,104.4019
2021-12-07 12:26:24.957,0.2994,0.600815,0.646015,1216.180672,-1.41459,-1.154135,-0.742079,25.059463,2.0,6266.114,104.43523333333333
2021-12-07 12:26:26.957,0.298513,0.599799,0.645137,1215.499382,-1.387422,-1.15781,-0.739782,25.056116,2.0,6268.114,104.46856666666666
2021-12-07 12:26:28.957,0.297069,0.59861,0.644687,1214.92889,-1.395493,-1.1521,-0.739257,25.055525,2.0,6270.114,104.50189999999999
2021-12-07 12:26:30.957,0.298972,0.599634,0.645178,1213.620531,-1.41085,-1.150984,-0.741094,25.051521,2.0,6272.114,104.53523333333332
2021-12-07 12:26:32.956,0.299096,0.601442,0.646874,1216.369264,-1.403237,-1.15735,-0.742866,25.045023,1.999,6274.113,104.56855
2021-12-07 12:26:35.456,0.298174,0.599132,0.644186,1214.737761,-1.409132,-1.1555,-0.741377,25.053902,2.5,6276.613,104.61021666666667
2021-12-07 12:26:37.456,0.298728,0.600211,0.645431,1213.601672,-1.40455,-1.151247,-0.747198,25.055066,2.0,6278.613,104.64355
2021-12-07 12:26:39.456,0.298363,0.600862,0.646134,1215.251855,-1.406584,-1.149081,-0.746542,25.052637,2.0,6280.613,104.67688333333334
2021-12-07 12:26:41.955,0.298464,0.599586,0.644388,1215.15849,-1.381191,-1.156919,-0.749203,25.062464,2.499,6283.112,104.71853333333334
2021-12-07 12:26:44.454,0.298981,0.600759,0.645566,1214.386216,-1.407949,-1.15886,-0.746384,25.068167,2.499,6285.611,104.76018333333333
2021-12-07 12:26:46.954,0.298907,0.600106,0.644798,1215.199049,-1.407371,-1.159805,-0.753262,25.069007,2.5,6288.111,104.80185
2021-12-07 12:26:49.455,0.299369,0.600996,0.646198,1216.564457,-1.392567,-1.162902,-0.747382,25.082082,2.501,6290.612,104.84353333333334
2021-12-07 12:26:51.955,0.2988,0.599753,0.644489,1216.09109,-1.385164,-1.165002,-0.747067,25.084182,2.5,6293.112,104.8852
2021-12-07 12:26:54.455,0.300333,0.600559,0.64579,1214.48617,-1.392882,-1.158282,-0.747802,25.082449,2.5,6295.612,104.92686666666667
2021-12-07 12:26:56.954,0.301013,0.601531,0.645933,1213.496327,-1.386391,-1.173463,-0.744161,25.082479,2.499,6298.111,104.96851666666666
2021-12-07 12:26:59.455,0.299702,0.601043,0.646008,1216.64214,-1.400259,-1.169721,-0.749288,25.089033,2.501,6300.612,105.0102
2021-12-07 12:27:01.954,0.299534,0.600609,0.646723,1219.841225,-1.399258,-1.155133,-0.748258,25.090516,2.499,6303.111,105.05185
2021-12-07 12:27:04.454,0.300124,0.601026,0.646339,1219.258755,-1.39753,-1.166415,-0.747189,25.102943,2.5,6305.611,105.09351666666666
2021-12-07 12:27:06.953,0.300017,0.600195,0.645841,1216.905554,-1.390855,-1.161383,-0.740904,25.103175,2.499,6308.11,105.13516666666666
2021-12-07 12:27:09.453,0.300603,0.60093,0.646102,1217.756446,-1.406349,-1.164429,-0.741797,25.103543,2.5,6310.61,105.17683333333333
2021-12-07 12:27:11.954,0.300834,0.60163,0.646567,1219.24933,-1.406557,-1.163581,-0.742308,25.098481,2.501,6313.111,105.21851666666666
2021-12-07 12:27:14.452,0.299763,0.600033,0.645491,1218.286602,-1.402357,-1.161751,-0.73728,25.101337,2.498,6315.609,105.26015000000001
2021-12-07 12:27:16.954,0.300643,0.601431,0.647041,1218.996717,-1.395694,-1.168094,-0.740628,25.0957,2.502,6318.111,105.30185
2021-12-07 12:27:19.453,0.300719,0.600458,0.645164,1218.001714,-1.416485,-1.165322,-0.742322,25.099814,2.499,6320.61,105.34349999999999
2021-12-07 12:27:21.952,0.301647,0.600739,0.645455,1216.301817,-1.409237,-1.162591,-0.740379,25.101494,2.499,6323.109,105.38515000000001
2021-12-07 12:27:24.453,0.301741,0.600795,0.646864,1215.697671,-1.396323,-1.156706,-0.73517,25.096119,2.501,6325.61,105.42683333333333
2021-12-07 12:27:26.952,0.301397,0.600823,0.645719,1215.215091,-1.397683,-1.158914,-0.740904,25.103438,2.499,6328.109,105.46848333333334
2021-12-07 12:27:29.452,0.301524,0.600255,0.645406,1215.232034,-1.402358,-1.169091,-0.745562,25.104203,2.5,6330.609,105.51015000000001
2021-12-07 12:27:31.951,0.300574,0.600557,0.645885,1216.28861,-1.398628,-1.148252,-0.740957,25.104961,2.499,6333.108,105.5518
2021-12-07 12:27:34.451,0.300128,0.599609,0.644613,1216.228237,-1.38408,-1.16527,-0.739538,25.104489,2.5,6335.608,105.59346666666667
2021-12-07 12:27:36.952,0.299509,0.599642,0.645123,1217.588495,-1.398947,-1.16547,-0.741101,25.112496,2.501,6338.109,105.63515000000001
2021-12-07 12:27:38.952,0.300358,0.600439,0.646598,1219.940731,-1.3993,-1.157613,-0.741029,25.097992,2.0,6340.109,105.66848333333334
2021-12-07 12:27:41.451,0.300416,0.600353,0.64566,1220.384588,-1.39616,-1.151456,-0.73833,25.105224,2.499,6342.608,105.71013333333333
2021-12-07 12:27:43.951,0.300348,0.600509,0.646206,1218.712524,-1.390782,-1.162325,-0.741974,25.099147,2.5,6345.108,105.7518
2021-12-07 12:27:45.952,0.30159,0.600731,0.646672,1219.76046,-1.415405,-1.161874,-0.749778,25.096176,2.001,6347.109,105.78515
2021-12-07 12:27:47.951,0.302351,0.600135,0.64606,1216.713445,-1.371278,-1.143569,-0.738666,25.089459,1.999,6349.108,105.81846666666667
2021-12-07 12:27:49.952,0.300416,0.599437,0.645031,1216.560214,-1.401334,-1.159713,-0.74431,25.092282,2.001,6351.109,105.85181666666668
2021-12-07 12:27:52.451,0.300521,0.600664,0.646627,1219.245035,-1.396107,-1.156183,-0.745211,25.094823,2.499,6353.608,105.89346666666667
2021-12-07 12:27:54.951,0.30127,0.601229,0.647216,1219.802587,-1.395349,-1.145997,-0.743444,25.079824,2.5,6356.108,105.93513333333334
2021-12-07 12:27:56.950,0.300954,0.599862,0.644953,1218.398989,-1.365306,-1.153347,-0.740963,25.083683,1.999,6358.107,105.96845
2021-12-07 12:27:59.449,0.301044,0.600592,0.64598,1219.650671,-1.383187,-1.156498,-0.753143,25.074074,2.499,6360.606,106.0101
2021-12-07 12:28:01.451,0.300779,0.59997,0.645391,1218.782626,-1.400187,-1.15925,-0.755026,25.075183,2.002,6362.608,106.04346666666667
2021-12-07 12:28:03.451,0.301989,0.598444,0.645146,1218.337697,-1.380794,-1.147637,-0.750151,25.066486,2.0,6364.608,106.0768
2021-12-07 12:28:05.450,0.305211,0.599188,0.644984,1227.192216,-1.400118,-1.172126,-0.762214,25.069404,1.999,6366.607,106.11011666666667
2021-12-07 12:28:07.451,0.305809,0.598756,0.645024,1234.189988,-1.375459,-1.159841,-0.754304,25.065539,2.001,6368.608,106.14346666666667
2021-12-07 12:28:09.948,0.305754,0.598723,0.644817,1233.548685,-1.398495,-1.162332,-0.755965,25.069528,2.497,6371.105,106.18508333333332
2021-12-07 12:28:11.950,0.306665,0.599956,0.646265,1233.922618,-1.395895,-1.169082,-0.756551,25.061446,2.002,6373.107,106.21845
2021-12-07 12:28:14.449,0.306807,0.598857,0.644995,1235.295005,-1.376832,-1.17089,-0.75309,25.063095,2.499,6375.606,106.2601
2021-12-07 12:28:16.450,0.322092,0.594478,0.642996,1255.622401,-1.395756,-1.164307,-0.763015,25.059266,2.001,6377.607,106.29344999999999
2021-12-07 12:28:18.449,0.320664,0.594155,0.643056,1275.778206,-1.37994,-1.169163,-0.756977,25.059791,1.999,6379.606,106.32676666666666
2021-12-07 12:28:20.450,0.321656,0.594144,0.643203,1273.097838,-1.381319,-1.17297,-0.756583,25.064452,2.001,6381.607,106.36011666666667
2021-12-07 12:28:22.449,0.321334,0.594535,0.643199,1272.235028,-1.392147,-1.176645,-0.759668,25.063073,1.999,6383.606,106.39343333333333
2021-12-07 12:28:24.948,0.321689,0.593457,0.641749,1271.036233,-1.381874,-1.170574,-0.754718,25.073443,2.499,6386.105,106.43508333333332
2021-12-07 12:28:26.950,0.320586,0.592056,0.64063,1268.120286,-1.370458,-1.174392,-0.750847,25.074888,2.002,6388.107,106.46845
2021-12-07 12:28:29.448,0.320951,0.593263,0.641684,1268.445055,-1.385799,-1.182258,-0.763995,25.081749,2.498,6390.605,106.51008333333333
2021-12-07 12:28:31.450,0.321333,0.592723,0.641717,1272.067348,-1.417267,-1.186193,-0.765009,25.077707,2.002,6392.607,106.54344999999999
2021-12-07 12:28:33.948,0.323067,0.594285,0.642903,1275.234091,-1.394111,-1.177507,-0.765118,25.090883,2.498,6395.105,106.58508333333333
2021-12-07 12:28:35.949,0.3221,0.593196,0.641265,1275.37509,-1.363009,-1.177629,-0.758618,25.094645,2.001,6397.106,106.61843333333333
2021-12-07 12:28:37.949,0.322376,0.593438,0.642376,1275.603758,-1.394903,-1.184651,-0.762096,25.098255,2.0,6399.106,106.65176666666666
2021-12-07 12:28:39.949,0.322919,0.594963,0.644214,1274.901252,-1.389981,-1.169032,-0.757436,25.090706,2.0,6401.106,106.68509999999999
2021-12-07 12:28:42.448,0.32326,0.595678,0.643789,1273.111578,-1.396422,-1.186121,-0.772997,25.100234,2.499,6403.605,106.72675
2021-12-07 12:28:44.947,0.321966,0.594083,0.642499,1270.126854,-1.382609,-1.188747,-0.773312,25.097082,2.499,6406.104,106.7684
2021-12-07 12:28:46.949,0.322361,0.594653,0.643893,1270.164469,-1.394519,-1.180948,-0.764681,25.092985,2.002,6408.106,106.80176666666667
2021-12-07 12:28:48.947,0.321534,0.593763,0.642798,1269.559527,-1.395682,-1.187573,-0.767784,25.092759,1.998,6410.104,106.83506666666668
2021-12-07 12:28:51.447,0.322072,0.595496,0.643269,1268.597082,-1.375347,-1.198918,-0.75951,25.096574,2.5,6412.604,106.87673333333333
2021-12-07 12:28:53.448,0.321188,0.594733,0.643137,1268.819443,-1.383593,-1.184242,-0.755944,25.094602,2.001,6414.605,106.91008333333333
2021-12-07 12:28:55.947,0.320588,0.595957,0.644072,1264.923396,-1.39159,-1.186594,-0.764383,25.095033,2.499,6417.104,106.95173333333334
2021-12-07 12:28:57.946,0.322208,0.594921,0.643203,1271.440583,-1.417937,-1.189048,-0.764065,25.103112,1.999,6419.103,106.98505
2021-12-07 12:29:00.446,0.321713,0.594763,0.643641,1270.337789,-1.402332,-1.191988,-0.760613,25.096312,2.5,6421.603,107.02671666666667
2021-12-07 12:29:02.945,0.33149,0.5921,0.642153,1284.359953,-1.390277,-1.180921,-0.765171,25.101337,2.499,6424.102,107.06836666666666
2021-12-07 12:29:05.447,0.332103,0.591822,0.641736,1297.902361,-1.382784,-1.188667,-0.76834,25.109032,2.502,6426.604,107.11006666666667
2021-12-07 12:29:07.946,0.331809,0.592674,0.643142,1298.589278,-1.393008,-1.187644,-0.768533,25.112368,2.499,6429.103,107.15171666666667
2021-12-07 12:29:10.447,0.331903,0.592064,0.642816,1297.402791,-1.383938,-1.194649,-0.774953,25.114123,2.501,6431.604,107.19340000000001
2021-12-07 12:29:12.447,0.331879,0.591611,0.641834,1297.636058,-1.380531,-1.188392,-0.766493,25.107969,2.0,6433.604,107.22673333333334
