Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s
2021-08-21 12:31:58.324,0.294685,0.002289,0.1211,394.174334,21.499835,-1.290904,-0.168323,1.106312,2.499
2021-08-21 12:32:00.823,0.294302,0.00249,0.120545,394.296968,21.49763,-1.298782,-0.170056,1.109359,2.499
2021-08-21 12:32:03.322,0.295823,0.002242,0.121423,394.617703,21.495003,-1.29831,-0.174731,1.108256,2.499
2021-08-21 12:32:05.324,0.295328,0.002292,0.121581,394.583116,21.50129,-1.301778,-0.176168,1.111862,2.002
2021-08-21 12:32:07.324,0.294775,0.002107,0.121122,393.324036,21.500176,-1.296742,-0.18914,1.108706,2.0
2021-08-21 12:32:10.322,0.294374,0.002327,0.121014,393.992995,21.497507,-1.307411,-0.166695,1.108919,2.998
2021-08-21 12:32:13.322,0.294684,0.002286,0.121329,393.501627,21.493133,-1.301971,-0.191612,1.107875,3.0
2021-08-21 12:32:15.822,0.294039,0.002367,0.12098,393.747426,21.496265,-1.331433,-0.189783,1.108785,2.5
2021-08-21 12:32:17.823,0.295256,0.002294,0.121597,393.978631,21.491518,-1.322121,-0.187538,1.108251,2.001
2021-08-21 12:32:20.322,0.294723,0.002352,0.121052,394.502616,21.495109,-1.308499,-0.188703,1.108624,2.499
2021-08-21 12:32:23.321,0.295186,0.002336,0.121377,394.616615,21.494137,-1.311955,-0.164057,1.111286,2.999
2021-08-21 12:32:25.822,0.294007,0.002462,0.120287,394.184267,21.493222,-1.282712,-0.178687,1.105324,2.501
2021-08-21 12:32:27.822,0.294572,0.002488,0.120608,393.571564,21.491842,-1.322403,-0.158162,1.108312,2.0
2021-08-21 12:32:30.820,0.29539,0.002364,0.121222,394.230465,21.492034,-1.309644,-0.166607,1.108218,2.998
2021-08-21 12:32:33.321,0.294613,0.002476,0.120846,394.925139,21.496161,-1.307168,-0.180209,1.108368,2.501
2021-08-21 12:32:35.820,0.294531,0.002471,0.121037,394.357341,21.490854,-1.298625,-0.138331,1.105997,2.499
2021-08-21 12:32:38.321,0.294185,0.002151,0.121081,394.293607,21.497473,-1.316247,-0.162574,1.112935,2.501
2021-08-21 12:32:40.322,0.293763,0.002174,0.12044,393.516811,21.490534,-1.306313,-0.171794,1.110154,2.001
2021-08-21 12:32:42.322,0.294163,0.002168,0.120576,394.066618,21.492564,-1.322206,-0.169582,1.111988,2.0
2021-08-21 12:32:44.321,0.2946,0.002306,0.120592,394.157052,21.491182,-1.314411,-0.171964,1.107651,1.999
2021-08-21 12:32:46.321,0.294504,0.002278,0.120507,394.938858,21.490201,-1.32004,-0.16991,1.107328,2.0
2021-08-21 12:32:48.321,0.294712,0.002241,0.121067,394.655969,21.491448,-1.306915,-0.17982,1.107328,2.0
2021-08-21 12:32:51.319,0.294378,0.002233,0.120873,394.221029,21.491772,-1.321465,-0.166257,1.111546,2.998
2021-08-21 12:32:54.319,0.294963,0.002387,0.120659,395.717587,21.487708,-1.316715,-0.173848,1.107393,3.0
2021-08-21 12:32:57.318,0.294881,0.002478,0.120761,395.563036,21.49405,-1.316726,-0.165108,1.113037,2.999
2021-08-21 12:33:00.322,0.294415,0.002376,0.120609,395.287901,21.492791,-1.33013,-0.160424,1.113219,3.004
2021-08-21 12:33:03.319,0.294303,0.002218,0.120256,395.258342,21.489098,-1.322572,-0.170735,1.115705,2.997
2021-08-21 12:33:06.318,0.294543,0.002462,0.121009,395.050522,21.490811,-1.330468,-0.16931,1.11505,2.999
2021-08-21 12:33:09.318,0.293972,0.002326,0.119596,395.429984,21.483551,-1.325859,-0.159541,1.105774,3.0
2021-08-21 12:33:12.318,0.293969,0.002333,0.120211,394.793485,21.491339,-1.331809,-0.17131,1.113432,3.0
2021-08-21 12:33:14.818,0.294543,0.00236,0.119966,395.473046,21.488705,-1.325238,-0.177445,1.113248,2.5
2021-08-21 12:33:17.318,0.29452,0.002411,0.119955,395.667296,21.48587,-1.326393,-0.165316,1.109362,2.5
2021-08-21 12:33:19.319,0.294117,0.002221,0.1205,395.569084,21.487976,-1.34685,-0.157297,1.114943,2.001
2021-08-21 12:33:21.319,0.293921,0.002462,0.120061,394.964789,21.488889,-1.310918,-0.17608,1.113432,2.0
2021-08-21 12:33:23.319,0.294961,0.002341,0.120613,395.485776,21.493942,-1.337366,-0.171289,1.115007,2.0
2021-08-21 12:33:26.316,0.29437,0.002376,0.120182,395.527356,21.488747,-1.335491,-0.152384,1.11115,2.997
2021-08-21 12:33:29.316,0.294341,0.002288,0.120435,395.692441,21.482458,-1.340822,-0.148821,1.109494,3.0
2021-08-21 12:33:32.316,0.294754,0.002286,0.120855,395.508564,21.487489,-1.328659,-0.161553,1.111506,3.0
2021-08-21 12:33:35.316,0.294121,0.002256,0.120288,394.773054,21.490245,-1.320477,-0.180717,1.112119,3.0
2021-08-21 12:33:38.316,0.294802,0.002261,0.120735,395.098376,21.479614,-1.328571,-0.161553,1.107306,3.0
2021-08-21 12:33:41.316,0.295591,0.002463,0.118163,392.844697,21.485214,-1.341522,-0.159759,1.111113,3.0
2021-08-21 12:33:44.316,0.294586,0.002274,0.120557,394.510596,21.486745,-1.335134,-0.181811,1.108837,3.0
2021-08-21 12:33:47.316,0.294665,0.002307,0.120205,395.550997,21.484951,-1.340997,-0.158797,1.107787,3.0
2021-08-21 12:33:49.318,0.294633,0.002305,0.11992,396.191615,21.481163,-1.337968,-0.165678,1.10701,2.002
2021-08-21 12:33:52.314,0.295126,0.002453,0.1206,396.00364,21.482085,-1.352507,-0.148841,1.110754,2.996
2021-08-21 12:33:55.314,0.293991,0.002398,0.119905,395.236677,21.481189,-1.341522,-0.163916,1.108925,3.0
2021-08-21 12:33:58.314,0.294254,0.002403,0.119951,394.809201,21.48307,-1.338153,-0.163741,1.111813,3.0
2021-08-21 12:34:01.314,0.295073,0.002216,0.119979,395.892035,21.479614,-1.345285,-0.159497,1.111594,3.0
2021-08-21 12:34:04.314,0.29439,0.0024,0.119982,395.220961,21.480226,-1.352591,-0.153459,1.112819,3.0
2021-08-21 12:34:07.314,0.294334,0.002452,0.120545,395.346689,21.483595,-1.353335,-0.168904,1.11737,3.0
2021-08-21 12:34:10.314,0.294718,0.002491,0.120276,395.783594,21.48062,-1.343841,-0.156172,1.118945,3.0
2021-08-21 12:34:13.314,0.294896,0.002314,0.120591,395.601289,21.481889,-1.358279,-0.16221,1.119689,3.0
2021-08-21 12:34:16.314,0.295146,0.002361,0.119991,396.113631,21.481758,-1.35736,-0.162078,1.122052,3.0
2021-08-21 12:34:18.314,0.294074,0.002354,0.120222,395.79931,21.480948,-1.333362,-0.164397,1.11842,2.0
2021-08-21 12:34:20.314,0.295349,0.002317,0.12053,396.251932,21.480751,-1.376939,-0.149171,1.12308,2.0
2021-08-21 12:34:23.313,0.294715,0.00234,0.120201,395.482857,21.476369,-1.357253,-0.169879,1.12004,2.999
2021-08-21 12:34:26.313,0.294382,0.002256,0.120202,395.159668,21.477383,-1.364185,-0.155472,1.118945,3.0
2021-08-21 12:34:29.313,0.294308,0.002344,0.119969,394.859492,21.478564,-1.351541,-0.161728,1.12249,3.0
2021-08-21 12:34:32.313,0.294716,0.002323,0.120254,395.321543,21.473226,-1.349353,-0.161553,1.118595,3.0
2021-08-21 12:34:35.313,0.294693,0.002365,0.119838,395.771022,21.476814,-1.348303,-0.164047,1.122008,3.0
2021-08-21 12:34:38.313,0.294928,0.002342,0.120459,396.108916,21.471914,-1.346553,-0.146589,1.125071,3.0
2021-08-21 12:34:41.313,0.294389,0.002323,0.120129,395.40641,21.477733,-1.328134,-0.160284,1.121877,3.0
2021-08-21 12:34:44.311,0.294155,0.00235,0.119706,395.861304,21.47461,-1.348215,-0.143139,1.121792,2.998
2021-08-21 12:34:47.311,0.294445,0.00233,0.119908,395.914037,21.475676,-1.335659,-0.16361,1.127128,3.0
2021-08-21 12:34:49.812,0.294261,0.00239,0.119961,395.60757,21.477059,-1.328265,-0.165881,1.124482,2.501
2021-08-21 12:34:51.812,0.294084,0.002349,0.120098,395.938397,21.474714,-1.344847,-0.152518,1.127478,2.0
2021-08-21 12:34:54.812,0.294312,0.002172,0.120034,395.835457,21.478476,-1.333953,-0.153809,1.130366,3.0
2021-08-21 12:34:57.810,0.294352,0.002297,0.119889,396.029578,21.471414,-1.335124,-0.152246,1.124945,2.998
2021-08-21 12:35:00.810,0.294616,0.002352,0.119724,396.811423,21.47502,-1.348566,-0.158884,1.130629,3.0
2021-08-21 12:35:03.810,0.294082,0.002359,0.119553,396.498674,21.470908,-1.328834,-0.138845,1.123365,3.0
2021-08-21 12:35:06.311,0.294443,0.002331,0.120049,396.463437,21.471706,-1.328003,-0.15108,1.127789,2.501
2021-08-21 12:35:08.311,0.294281,0.002414,0.119896,395.888892,21.470252,-1.339466,-0.146546,1.127412,2.0
2021-08-21 12:35:11.310,0.294482,0.002457,0.119738,395.956067,21.468885,-1.329418,-0.157186,1.130677,2.999
2021-08-21 12:35:14.310,0.293753,0.002275,0.119679,396.255075,21.472001,-1.33509,-0.149827,1.130716,3.0
2021-08-21 12:35:17.310,0.294224,0.002305,0.119982,395.434699,21.470208,-1.324371,-0.154859,1.130979,3.0
2021-08-21 12:35:20.310,0.295122,0.002389,0.120218,395.929754,21.461852,-1.316146,-0.151052,1.127347,3.0
2021-08-21 12:35:23.310,0.294233,0.002354,0.11989,396.225215,21.469202,-1.31759,-0.150659,1.13216,3.0
2021-08-21 12:35:26.310,0.294511,0.002491,0.119982,395.695585,21.46802,-1.318509,-0.146896,1.133167,3.0
2021-08-21 12:35:29.310,0.294856,0.002328,0.120132,396.302223,21.464433,-1.310808,-0.147727,1.131154,3.0
2021-08-21 12:35:32.310,0.294014,0.002492,0.119553,396.108916,21.468983,-1.309583,-0.156522,1.133779,3.0
2021-08-21 12:35:35.310,0.294166,0.002491,0.119348,395.764735,21.466839,-1.318509,-0.139239,1.133385,3.0
2021-08-21 12:35:38.310,0.294481,0.00261,0.119669,395.909323,21.466052,-1.304902,-0.139764,1.136623,3.0
2021-08-21 12:35:40.809,0.294998,0.002455,0.120295,396.168552,21.469899,-1.308867,-0.160654,1.136885,2.499
2021-08-21 12:35:42.810,0.295028,0.002386,0.119756,397.404584,21.470266,-1.311036,-0.119906,1.139282,2.001
2021-08-21 12:35:45.807,0.294083,0.002325,0.119538,396.696225,21.469215,-1.314645,-0.143493,1.136949,2.997
2021-08-21 12:35:48.812,0.294235,0.002291,0.119336,396.719443,21.463311,-1.305305,-0.129882,1.132835,3.005
2021-08-21 12:35:51.809,0.294123,0.002449,0.119587,397.04547,21.466938,-1.313813,-0.133157,1.137475,2.997
2021-08-21 12:35:54.308,0.294538,0.002484,0.119806,397.023217,21.463281,-1.306556,-0.129979,1.133365,2.499
2021-08-21 12:35:56.310,0.294405,0.002334,0.11969,396.695595,21.462479,-1.314432,-0.129551,1.132124,2.002
2021-08-21 12:35:58.310,0.294706,0.002315,0.119257,396.765846,21.466708,-1.306193,-0.130466,1.131548,2.0
2021-08-21 12:36:01.306,0.293663,0.002514,0.119487,396.628399,21.463554,-1.306813,-0.123956,1.132925,2.996
2021-08-21 12:36:04.306,0.293424,0.00241,0.118904,396.302223,21.463427,-1.291383,-0.146633,1.133735,3.0
2021-08-21 12:36:06.807,0.294267,0.002459,0.119825,397.2816,21.466878,-1.30848,-0.112085,1.137972,2.501
2021-08-21 12:36:08.809,0.294329,0.00256,0.119626,397.691781,21.463528,-1.29909,-0.121946,1.131861,2.002
2021-08-21 12:36:10.807,0.294667,0.0025,0.11927,397.400222,21.464968,-1.282105,-0.130266,1.132219,1.998
2021-08-21 12:36:13.810,0.294493,0.002442,0.119953,397.585804,21.462457,-1.281804,-0.13967,1.133151,3.003
2021-08-21 12:36:16.807,0.294503,0.002439,0.1194,397.143007,21.465624,-1.29463,-0.121901,1.134058,2.997
2021-08-21 12:36:19.806,0.293351,0.002403,0.118978,397.216913,21.461577,-1.279787,-0.134207,1.129714,2.999
2021-08-21 12:36:21.807,0.294684,0.002425,0.119536,397.13833,21.467839,-1.29385,-0.12909,1.136986,2.001
2021-08-21 12:36:24.806,0.294307,0.002391,0.119358,397.892927,21.460964,-1.273966,-0.122959,1.132559,2.999
2021-08-21 12:36:27.806,0.293528,0.002303,0.119084,397.281332,21.464827,-1.279482,-0.1255,1.138024,3.0
2021-08-21 12:36:30.306,0.294591,0.002419,0.119786,397.045906,21.459988,-1.282711,-0.116434,1.13861,2.5
2021-08-21 12:36:32.806,0.295009,0.002465,0.119492,397.44195,21.463505,-1.285599,-0.115699,1.136615,2.5
2021-08-21 12:36:35.305,0.294248,0.002419,0.119526,397.868449,21.463281,-1.281082,-0.115797,1.139984,2.499
2021-08-21 12:36:38.305,0.294002,0.002417,0.119201,397.919403,21.461502,-1.263863,-0.111149,1.137236,3.0
2021-08-21 12:36:40.806,0.29404,0.002569,0.119707,396.729246,21.46121,-1.290899,-0.117438,1.142433,2.501
2021-08-21 12:36:43.804,0.294716,0.002483,0.120033,398.116486,21.460251,-1.277421,-0.122736,1.145437,2.998
2021-08-21 12:36:46.804,0.293823,0.002464,0.119388,397.856539,21.459095,-1.28447,-0.095485,1.143843,3.0
2021-08-21 12:36:49.804,0.293687,0.002533,0.119167,397.752813,21.461195,-1.262594,-0.108086,1.144412,3.0
2021-08-21 12:36:52.804,0.293753,0.002464,0.119127,397.916259,21.456033,-1.257913,-0.112724,1.14078,3.0
2021-08-21 12:36:55.804,0.293585,0.002379,0.118846,397.664803,21.453495,-1.255419,-0.116793,1.146469,3.0
2021-08-21 12:36:58.804,0.293829,0.002382,0.118953,397.815677,21.455377,-1.258875,-0.103011,1.143887,3.0
2021-08-21 12:37:01.804,0.293916,0.002424,0.119127,397.941405,21.452795,-1.270951,-0.116268,1.144587,3.0
2021-08-21 12:37:04.807,0.294358,0.002465,0.119604,398.166716,21.451356,-1.252695,-0.104571,1.146265,3.003
2021-08-21 12:37:07.305,0.294097,0.002387,0.119252,398.485921,21.456226,-1.257279,-0.107593,1.148296,2.498
2021-08-21 12:37:09.305,0.293433,0.002504,0.118256,397.565006,21.452205,-1.256578,-0.103361,1.146775,2.0
2021-08-21 12:37:11.305,0.293976,0.002357,0.119037,397.694663,21.458833,-1.258679,-0.091547,1.152026,2.0
2021-08-21 12:37:14.303,0.294348,0.002387,0.119905,397.894742,21.454165,-1.259603,-0.095766,1.151874,2.998
2021-08-21 12:37:17.302,0.294526,0.002448,0.119536,398.385003,21.452386,-1.252696,-0.116612,1.151206,2.999
2021-08-21 12:37:20.302,0.294294,0.002512,0.11977,398.350022,21.455902,-1.271957,-0.093429,1.156577,3.0
2021-08-21 12:37:23.302,0.294436,0.002417,0.11992,398.456891,21.453014,-1.252619,-0.121956,1.155396,3.0
2021-08-21 12:37:26.302,0.294096,0.002527,0.119005,398.412886,21.453102,-1.272001,-0.095966,1.158327,3.0
2021-08-21 12:37:29.302,0.294035,0.002557,0.119375,397.928832,21.458264,-1.244131,-0.099554,1.162047,3.0
2021-08-21 12:37:31.802,0.294493,0.00253,0.11937,398.213292,21.45332,-1.240867,-0.094225,1.160611,2.5
2021-08-21 12:37:34.801,0.293847,0.002352,0.11907,398.333123,21.451598,-1.25379,-0.08186,1.162149,2.999
2021-08-21 12:37:37.302,0.294527,0.002457,0.119406,398.454175,21.450767,-1.253323,-0.089517,1.16642,2.501
2021-08-21 12:37:39.303,0.294128,0.002517,0.119274,398.351787,21.454917,-1.247213,-0.093471,1.166048,2.001
2021-08-21 12:37:41.802,0.294273,0.002503,0.119151,397.902409,21.454405,-1.246207,-0.100565,1.169664,2.499
2021-08-21 12:37:44.302,0.29398,0.002598,0.119209,398.128426,21.44723,-1.227374,-0.095433,1.165285,2.5
2021-08-21 12:37:46.802,0.293688,0.002488,0.11908,397.970008,21.451955,-1.242337,-0.093122,1.169696,2.5
2021-08-21 12:37:48.802,0.294276,0.002514,0.119524,397.887971,21.44958,-1.243453,-0.075402,1.173292,2.0
2021-08-21 12:37:51.801,0.293927,0.0027,0.119107,398.477759,21.447091,-1.238078,-0.085099,1.174318,2.999
2021-08-21 12:37:53.802,0.293377,0.002625,0.119081,397.345678,21.451047,-1.246819,-0.067822,1.176676,2.001
2021-08-21 12:37:55.802,0.294058,0.002491,0.119579,397.388201,21.447283,-1.216612,-0.091219,1.179003,2.0
2021-08-21 12:37:58.300,0.293633,0.002532,0.118858,398.032937,21.444825,-1.240622,-0.073122,1.180037,2.498
2021-08-21 12:38:01.300,0.29372,0.002394,0.119014,397.713523,21.448639,-1.251963,-0.091547,1.1806,3.0
2021-08-21 12:38:04.300,0.293575,0.002501,0.119084,397.491927,21.445139,-1.219105,-0.08319,1.183882,3.0
2021-08-21 12:38:07.300,0.293998,0.002452,0.119473,398.001126,21.44982,-1.239756,-0.07212,1.182788,3.0
2021-08-21 12:38:10.298,0.293287,0.00245,0.118731,397.553477,21.444928,-1.21893,-0.081624,1.184802,2.998
2021-08-21 12:38:13.298,0.293571,0.002421,0.119354,398.401885,21.445927,-1.222299,-0.068883,1.189002,3.0
2021-08-21 12:38:16.298,0.293948,0.002529,0.119434,397.278189,21.443302,-1.239187,-0.074177,1.187864,3.0
2021-08-21 12:38:19.298,0.293603,0.002477,0.119247,397.699378,21.445577,-1.214599,-0.090147,1.189614,3.0
2021-08-21 12:38:22.298,0.294345,0.002461,0.11936,397.957121,21.442427,-1.230918,-0.074877,1.18817,3.0
2021-08-21 12:38:25.298,0.294154,0.002576,0.119479,398.60305,21.440852,-1.207599,-0.06267,1.186682,3.0
2021-08-21 12:38:27.799,0.293299,0.002615,0.118969,398.077142,21.449403,-1.210341,-0.07183,1.191615,2.501
2021-08-21 12:38:30.298,0.293468,0.002494,0.119232,397.166605,21.444689,-1.20671,-0.063849,1.187577,2.499
2021-08-21 12:38:32.798,0.293881,0.00243,0.118985,397.087396,21.442558,-1.220654,-0.049649,1.188861,2.5
2021-08-21 12:38:35.298,0.293335,0.002503,0.118658,398.328334,21.444133,-1.184638,-0.073906,1.189754,2.5
2021-08-21 12:38:37.799,0.29416,0.00238,0.119204,398.488109,21.44426,-1.204568,-0.06569,1.19277,2.501
2021-08-21 12:38:40.298,0.293527,0.002324,0.119052,399.321191,21.44054,-1.207183,-0.058072,1.18847,2.499
2021-08-21 12:38:43.297,0.293952,0.002496,0.119006,398.888084,21.445909,-1.194093,-0.065185,1.192877,2.999
2021-08-21 12:38:45.798,0.293811,0.002476,0.119241,398.593678,21.444155,-1.201629,-0.062068,1.194397,2.501
2021-08-21 12:38:47.799,0.294122,0.002499,0.118723,399.28014,21.439438,-1.19067,-0.06546,1.192224,2.001
2021-08-21 12:38:49.798,0.29362,0.002461,0.118689,399.209138,21.440035,-1.200688,-0.044051,1.193809,1.999
2021-08-21 12:38:51.798,0.294116,0.002543,0.119065,399.094961,21.440195,-1.203289,-0.061685,1.194034,2.0
2021-08-21 12:38:53.798,0.293982,0.002441,0.119193,398.849791,21.444986,-1.184782,-0.058929,1.197775,2.0
2021-08-21 12:38:55.798,0.293554,0.00248,0.118977,399.203402,21.442427,-1.19863,-0.049084,1.198759,2.0
2021-08-21 12:38:58.297,0.293683,0.002686,0.118622,399.789087,21.439594,-1.205029,-0.069312,1.197978,2.499
2021-08-21 12:39:01.297,0.293732,0.002617,0.119048,399.109106,21.436827,-1.182573,-0.060176,1.196353,3.0
2021-08-21 12:39:04.295,0.293353,0.002522,0.118893,398.435734,21.433852,-1.199098,-0.02567,1.19496,2.998
2021-08-21 12:39:06.796,0.293646,0.002472,0.118903,399.308157,21.436703,-1.178065,-0.042492,1.197389,2.501
2021-08-21 12:39:08.798,0.29312,0.002575,0.118814,398.657351,21.439533,-1.183178,-0.065232,1.200449,2.002
2021-08-21 12:39:10.796,0.293986,0.002487,0.11927,398.554146,21.435801,-1.208135,-0.030342,1.20068,1.998
2021-08-21 12:39:13.796,0.293577,0.002543,0.118665,398.557473,21.436521,-1.189573,-0.043155,1.201166,3.0
2021-08-21 12:39:16.796,0.293157,0.002522,0.118181,398.714634,21.434552,-1.170979,-0.046787,1.198191,3.0
2021-08-21 12:39:19.794,0.293987,0.00255,0.11878,398.998744,21.43626,-1.188328,-0.031405,1.203324,2.998
2021-08-21 12:39:21.796,0.293508,0.002544,0.118442,398.749198,21.434682,-1.175572,-0.040055,1.200908,2.002
2021-08-21 12:39:24.794,0.293868,0.002492,0.118372,398.698367,21.434553,-1.178258,-0.047692,1.205469,2.998
2021-08-21 12:39:27.794,0.293487,0.002506,0.118337,399.017953,21.435471,-1.196661,-0.036242,1.205586,3.0
2021-08-21 12:39:30.794,0.292854,0.002538,0.118463,398.755495,21.436783,-1.182748,-0.033223,1.205848,3.0
2021-08-21 12:39:33.794,0.293466,0.002506,0.11887,398.368881,21.437658,-1.172029,-0.050506,1.209786,3.0
2021-08-21 12:39:36.794,0.293979,0.00251,0.118842,399.491005,21.433021,-1.19863,-0.040443,1.205498,3.0
2021-08-21 12:39:39.794,0.293736,0.002491,0.118778,399.248979,21.434639,-1.159341,-0.030204,1.208474,3.0
2021-08-21 12:39:42.294,0.294434,0.002386,0.118845,399.307128,21.433056,-1.170673,-0.034002,1.210653,2.5
2021-08-21 12:39:45.294,0.293804,0.002412,0.119103,399.302413,21.429652,-1.173123,-0.029723,1.208693,3.0
2021-08-21 12:39:48.294,0.293643,0.002412,0.119103,398.713062,21.432846,-1.16936,-0.036374,1.212587,3.0
2021-08-21 12:39:51.297,0.294191,0.002495,0.119035,399.042794,21.435753,-1.184598,-0.026068,1.211661,3.003
2021-08-21 12:39:54.292,0.294471,0.002507,0.11881,399.803434,21.431245,-1.147957,-0.04822,1.209327,2.995
2021-08-21 12:39:57.292,0.294431,0.002566,0.119351,399.725174,21.432627,-1.15886,-0.037686,1.215781,3.0
2021-08-21 12:40:00.292,0.293776,0.002527,0.119149,398.881224,21.431533,-1.166254,-0.023072,1.215519,3.0
2021-08-21 12:40:02.793,0.294563,0.002487,0.119351,398.637037,21.434236,-1.183366,-0.020554,1.216967,2.501
2021-08-21 12:40:05.294,0.293553,0.002378,0.11848,398.997104,21.431927,-1.154397,-0.028846,1.219539,2.501
2021-08-21 12:40:08.292,0.294043,0.002548,0.11931,398.91382,21.427723,-1.166,-0.022036,1.216898,2.998
2021-08-21 12:40:11.292,0.293836,0.002454,0.11906,398.488323,21.431489,-1.178854,-0.026004,1.217925,3.0
2021-08-21 12:40:13.793,0.293845,0.002403,0.118767,398.510731,21.426784,-1.140437,-0.025697,1.219539,2.501
2021-08-21 12:40:15.793,0.293843,0.002412,0.118996,397.902115,21.432911,-1.174938,-0.025654,1.225211,2.0
2021-08-21 12:40:17.793,0.294202,0.002456,0.11911,398.430174,21.431205,-1.158203,-0.018172,1.228952,2.0
2021-08-21 12:40:20.791,0.293071,0.002501,0.118575,398.597717,21.430481,-1.153435,-0.027071,1.228414,2.998
2021-08-21 12:40:23.791,0.294326,0.002454,0.119271,398.532328,21.425408,-1.15781,-0.011215,1.223876,3.0
2021-08-21 12:40:26.791,0.293872,0.00248,0.119271,399.395138,21.428558,-1.152822,-0.018303,1.226414,3.0
2021-08-21 12:40:29.791,0.29333,0.002601,0.118937,398.590477,21.425364,-1.147703,-0.020185,1.226764,3.0
2021-08-21 12:40:32.790,0.293509,0.002482,0.119064,398.210497,21.428578,-1.164113,-0.007104,1.232404,2.999
2021-08-21 12:40:35.790,0.293573,0.002387,0.118769,398.540186,21.424358,-1.143897,-0.012572,1.230571,3.0
2021-08-21 12:40:38.790,0.293594,0.002429,0.118931,398.612479,21.429258,-1.149234,-0.010384,1.230046,3.0
2021-08-21 12:40:41.790,0.293463,0.00251,0.118741,398.456891,21.428514,-1.157416,-0.002727,1.233722,3.0
2021-08-21 12:40:44.290,0.293907,0.002549,0.119429,399.478747,21.427176,-1.155972,-0.019353,1.233599,2.5
2021-08-21 12:40:46.290,0.294271,0.002425,0.119069,399.665453,21.424642,-1.122174,-0.018631,1.230331,2.0
2021-08-21 12:40:48.292,0.294085,0.002429,0.119254,398.471302,21.422094,-1.153609,0.004988,1.2333,2.002
2021-08-21 12:40:50.290,0.29432,0.002611,0.119252,399.103971,21.424437,-1.14842,-0.004917,1.234911,1.998
2021-08-21 12:40:52.790,0.293833,0.002533,0.118933,398.611222,21.427753,-1.137176,-0.007855,1.23486,2.5
2021-08-21 12:40:54.790,0.294549,0.002375,0.119253,398.955875,21.422411,-1.149737,-0.004258,1.236566,2.0
2021-08-21 12:40:56.790,0.293501,0.002467,0.118472,399.384922,21.421821,-1.144881,0.000598,1.237748,2.0
2021-08-21 12:40:59.790,0.293701,0.002477,0.118613,398.265155,21.419852,-1.128934,-0.005571,1.233678,3.0
2021-08-21 12:41:02.790,0.293769,0.002552,0.118478,398.48518,21.420552,-1.12504,-0.006052,1.236435,3.0
2021-08-21 12:41:05.788,0.293816,0.002406,0.11893,399.19218,21.423652,-1.139556,0.006993,1.23704,2.998
2021-08-21 12:41:08.788,0.293844,0.002615,0.118506,399.107534,21.423614,-1.133528,-0.006796,1.241117,3.0
2021-08-21 12:41:11.788,0.293766,0.002566,0.119032,399.478433,21.420246,-1.143503,0.018975,1.239804,3.0
2021-08-21 12:41:14.788,0.29347,0.002513,0.118986,398.719348,21.421689,-1.120971,0.002961,1.243742,3.0
2021-08-21 12:41:17.788,0.293195,0.002431,0.118533,398.708347,21.420114,-1.130465,0.012018,1.245274,3.0
2021-08-21 12:41:20.788,0.293729,0.002408,0.118996,398.709919,21.419327,-1.136021,0.015518,1.242824,3.0
2021-08-21 12:41:23.786,0.293809,0.002572,0.118835,398.608726,21.422163,-1.12432,-0.007543,1.249256,2.998
2021-08-21 12:41:26.786,0.293778,0.002596,0.119081,398.951946,21.422039,-1.121321,0.028907,1.250656,3.0
2021-08-21 12:41:29.287,0.293858,0.002577,0.119042,398.991449,21.420225,-1.127264,0.021013,1.256071,2.501
2021-08-21 12:41:32.290,0.29335,0.00236,0.1188,399.011393,21.4198,-1.135121,0.017424,1.253059,3.003
2021-08-21 12:41:35.287,0.294074,0.002276,0.119192,399.126782,21.416138,-1.108632,0.030121,1.252585,2.997
2021-08-21 12:41:37.786,0.293338,0.002396,0.118964,398.392946,21.418849,-1.130552,0.027177,1.260279,2.499
2021-08-21 12:41:39.788,0.293526,0.002444,0.119135,399.408612,21.419406,-1.119386,0.007086,1.260709,2.002
2021-08-21 12:41:42.286,0.293809,0.002372,0.11863,399.123873,21.4195,-1.109946,0.019517,1.262753,2.498
2021-08-21 12:41:44.786,0.294245,0.00247,0.119223,398.888453,21.415993,-1.138069,0.028163,1.266575,2.5
2021-08-21 12:41:47.785,0.293833,0.002548,0.11934,399.266966,21.417156,-1.105992,0.019332,1.266765,2.999
2021-08-21 12:41:50.785,0.29413,0.00255,0.119305,398.573189,21.416921,-1.118215,0.027901,1.271616,3.0
2021-08-21 12:41:53.785,0.293262,0.002391,0.118858,398.780641,21.414558,-1.117165,0.021556,1.272273,3.0
2021-08-21 12:41:56.785,0.293963,0.002429,0.119158,399.492577,21.413596,-1.113927,0.010049,1.272579,3.0
2021-08-21 12:41:59.785,0.293676,0.002365,0.118463,399.277267,21.417271,-1.120752,0.023788,1.276342,3.0
2021-08-21 12:42:02.785,0.293484,0.002344,0.118668,398.461606,21.419502,-1.119483,0.018319,1.278968,3.0
2021-08-21 12:42:05.785,0.29351,0.002477,0.118729,398.537043,21.413508,-1.104389,0.015868,1.279055,3.0
2021-08-21 12:42:08.785,0.294096,0.002417,0.119094,399.0541,21.420027,-1.120096,0.019019,1.282293,3.0
